2026-05-26 20:53:20,659 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-05-26 20:53:20,660 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA RTX A6000, MFU will show as 0%

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA RTX A6000 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 86 (bf16 supported))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "L"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 8.870979e+08
Auto-computed optimal batch size: 524,288 tokens
Using AdamW-only optimizer (no Muon)
Dataset: HF fineweb-2/por_Latn  →  /mnt/E-SSD/barcelos/.cache/nanochat/data_fineweb2_pt
Calculated number of iterations from target data:param ratio: 4,830
Total number of training tokens: 2,532,311,040
Tokens : Scaling params ratio: 23.00
Total training FLOPs estimate: 2.246408e+18
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Step 00000 | Validation bpb: 3.183605
step 00000/04830 (0.00%) | loss: 10.397511 | lrm: 0.03 | dt: 10885.02ms | tok/sec: 48,166 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/04830 (0.02%) | loss: 10.374411 | lrm: 0.05 | dt: 8694.99ms | tok/sec: 60,297 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/04830 (0.04%) | loss: 10.269391 | lrm: 0.07 | dt: 8859.30ms | tok/sec: 59,179 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00003/04830 (0.06%) | loss: 10.106131 | lrm: 0.10 | dt: 8841.37ms | tok/sec: 59,299 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00004/04830 (0.08%) | loss: 9.889534 | lrm: 0.12 | dt: 8715.90ms | tok/sec: 60,153 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00005/04830 (0.10%) | loss: 9.645518 | lrm: 0.15 | dt: 8857.83ms | tok/sec: 59,189 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00006/04830 (0.12%) | loss: 9.410486 | lrm: 0.17 | dt: 8716.76ms | tok/sec: 60,147 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00007/04830 (0.14%) | loss: 9.200477 | lrm: 0.20 | dt: 8710.55ms | tok/sec: 60,189 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00008/04830 (0.17%) | loss: 9.010981 | lrm: 0.23 | dt: 8824.15ms | tok/sec: 59,415 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 0.00m
step 00009/04830 (0.19%) | loss: 8.847855 | lrm: 0.25 | dt: 8850.98ms | tok/sec: 59,235 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00010/04830 (0.21%) | loss: 8.713807 | lrm: 0.28 | dt: 8697.19ms | tok/sec: 60,282 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 13 | total time: 0.00m
step 00032/04830 (0.66%) | loss: 7.858693 | lrm: 0.82 | dt: 8712.83ms | tok/sec: 60,174 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 33 | total time: 3.22m | eta: 701.4m
step 00033/04830 (0.68%) | loss: 7.850942 | lrm: 0.85 | dt: 8826.77ms | tok/sec: 59,397 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 34 | total time: 3.36m | eta: 701.5m
step 00034/04830 (0.70%) | loss: 7.826263 | lrm: 0.88 | dt: 8856.34ms | tok/sec: 59,199 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 34 | total time: 3.51m | eta: 701.6m
step 00035/04830 (0.72%) | loss: 7.805708 | lrm: 0.90 | dt: 8731.63ms | tok/sec: 60,044 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 35 | total time: 3.66m | eta: 701.3m
step 00036/04830 (0.75%) | loss: 7.792149 | lrm: 0.93 | dt: 8830.14ms | tok/sec: 59,374 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 36 | total time: 3.80m | eta: 701.3m
step 00037/04830 (0.77%) | loss: 7.782866 | lrm: 0.95 | dt: 8718.14ms | tok/sec: 60,137 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 37 | total time: 3.95m | eta: 701.0m
step 00038/04830 (0.79%) | loss: 7.780204 | lrm: 0.97 | dt: 8820.15ms | tok/sec: 59,442 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 38 | total time: 4.10m | eta: 701.0m
step 00039/04830 (0.81%) | loss: 7.773486 | lrm: 1.00 | dt: 8702.13ms | tok/sec: 60,248 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 39 | total time: 4.24m | eta: 700.6m
step 00040/04830 (0.83%) | loss: 7.771172 | lrm: 1.00 | dt: 8795.21ms | tok/sec: 59,610 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 40 | total time: 4.39m | eta: 700.5m
step 00041/04830 (0.85%) | loss: 7.763395 | lrm: 1.00 | dt: 8813.72ms | tok/sec: 59,485 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 41 | total time: 4.53m | eta: 700.5m
step 00042/04830 (0.87%) | loss: 7.759466 | lrm: 1.00 | dt: 8697.74ms | tok/sec: 60,278 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 42 | total time: 4.68m | eta: 700.2m
step 00043/04830 (0.89%) | loss: 7.751735 | lrm: 1.00 | dt: 8807.44ms | tok/sec: 59,527 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 42 | total time: 4.83m | eta: 700.1m
step 00044/04830 (0.91%) | loss: 7.738540 | lrm: 1.00 | dt: 8800.27ms | tok/sec: 59,576 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 43 | total time: 4.97m | eta: 700.0m
step 00045/04830 (0.93%) | loss: 7.726386 | lrm: 1.00 | dt: 8717.63ms | tok/sec: 60,141 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 44 | total time: 5.12m | eta: 699.7m
step 00046/04830 (0.95%) | loss: 7.712330 | lrm: 1.00 | dt: 8793.62ms | tok/sec: 59,621 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 45 | total time: 5.26m | eta: 699.6m
step 00047/04830 (0.97%) | loss: 7.684787 | lrm: 1.00 | dt: 8824.38ms | tok/sec: 59,413 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 46 | total time: 5.41m | eta: 699.6m
step 00048/04830 (0.99%) | loss: 7.685846 | lrm: 1.00 | dt: 8692.65ms | tok/sec: 60,313 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 47 | total time: 5.56m | eta: 699.3m
step 00049/04830 (1.01%) | loss: 7.671043 | lrm: 1.00 | dt: 8711.84ms | tok/sec: 60,181 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 48 | total time: 5.70m | eta: 699.0m
step 00050/04830 (1.04%) | loss: 7.661839 | lrm: 1.00 | dt: 8799.51ms | tok/sec: 59,581 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 49 | total time: 5.85m | eta: 698.9m
step 00051/04830 (1.06%) | loss: 7.646255 | lrm: 1.00 | dt: 8679.62ms | tok/sec: 60,404 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 0 | total time: 5.99m | eta: 698.6m
step 00052/04830 (1.08%) | loss: 7.623678 | lrm: 1.00 | dt: 8825.58ms | tok/sec: 59,405 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 1 | total time: 6.14m | eta: 698.5m
step 00053/04830 (1.10%) | loss: 7.621467 | lrm: 1.00 | dt: 8821.22ms | tok/sec: 59,434 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 2 | total time: 6.29m | eta: 698.5m
step 00054/04830 (1.12%) | loss: 7.608662 | lrm: 1.00 | dt: 8699.99ms | tok/sec: 60,263 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 2 | total time: 6.43m | eta: 698.2m
step 00055/04830 (1.14%) | loss: 7.598920 | lrm: 1.00 | dt: 8794.30ms | tok/sec: 59,616 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 3 | total time: 6.58m | eta: 698.1m
step 00056/04830 (1.16%) | loss: 7.581054 | lrm: 1.00 | dt: 8819.77ms | tok/sec: 59,444 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 4 | total time: 6.73m | eta: 698.0m
step 00057/04830 (1.18%) | loss: 7.576070 | lrm: 1.00 | dt: 8691.17ms | tok/sec: 60,324 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 5 | total time: 6.87m | eta: 697.7m
step 00058/04830 (1.20%) | loss: 7.569472 | lrm: 1.00 | dt: 8804.69ms | tok/sec: 59,546 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 6 | total time: 7.02m | eta: 697.7m
step 00059/04830 (1.22%) | loss: 7.563567 | lrm: 1.00 | dt: 8689.18ms | tok/sec: 60,338 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 7 | total time: 7.16m | eta: 697.4m
step 00060/04830 (1.24%) | loss: 7.561265 | lrm: 1.00 | dt: 8812.34ms | tok/sec: 59,494 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 8 | total time: 7.31m | eta: 697.3m
step 00061/04830 (1.26%) | loss: 7.553495 | lrm: 1.00 | dt: 8701.91ms | tok/sec: 60,249 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 9 | total time: 7.45m | eta: 697.0m
step 00062/04830 (1.28%) | loss: 7.552758 | lrm: 1.00 | dt: 8796.77ms | tok/sec: 59,600 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 9 | total time: 7.60m | eta: 696.9m
step 00063/04830 (1.30%) | loss: 7.547185 | lrm: 1.00 | dt: 8683.97ms | tok/sec: 60,374 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 10 | total time: 7.75m | eta: 696.7m
step 00064/04830 (1.33%) | loss: 7.541017 | lrm: 1.00 | dt: 8786.94ms | tok/sec: 59,666 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 11 | total time: 7.89m | eta: 696.5m
step 00065/04830 (1.35%) | loss: 7.532125 | lrm: 1.00 | dt: 8703.88ms | tok/sec: 60,236 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 12 | total time: 8.04m | eta: 696.3m
step 00066/04830 (1.37%) | loss: 7.520853 | lrm: 1.00 | dt: 8798.61ms | tok/sec: 59,587 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 13 | total time: 8.18m | eta: 696.2m
step 00067/04830 (1.39%) | loss: 7.525474 | lrm: 1.00 | dt: 8676.39ms | tok/sec: 60,426 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 14 | total time: 8.33m | eta: 695.9m
step 00068/04830 (1.41%) | loss: 7.527413 | lrm: 1.00 | dt: 8799.21ms | tok/sec: 59,583 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 15 | total time: 8.47m | eta: 695.8m
step 00069/04830 (1.43%) | loss: 7.523057 | lrm: 1.00 | dt: 8828.95ms | tok/sec: 59,382 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 16 | total time: 8.62m | eta: 695.8m
step 00070/04830 (1.45%) | loss: 7.520351 | lrm: 1.00 | dt: 8838.53ms | tok/sec: 59,318 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 17 | total time: 8.77m | eta: 695.7m
step 00071/04830 (1.47%) | loss: 7.520369 | lrm: 1.00 | dt: 8717.58ms | tok/sec: 60,141 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 18 | total time: 8.91m | eta: 695.5m
step 00072/04830 (1.49%) | loss: 7.513563 | lrm: 1.00 | dt: 8796.21ms | tok/sec: 59,603 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 19 | total time: 9.06m | eta: 695.4m
step 00073/04830 (1.51%) | loss: 7.512599 | lrm: 1.00 | dt: 8682.41ms | tok/sec: 60,385 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 20 | total time: 9.21m | eta: 695.1m
step 00074/04830 (1.53%) | loss: 7.510289 | lrm: 1.00 | dt: 8799.79ms | tok/sec: 59,579 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 21 | total time: 9.35m | eta: 695.0m
step 00075/04830 (1.55%) | loss: 7.506941 | lrm: 1.00 | dt: 8695.17ms | tok/sec: 60,296 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 22 | total time: 9.50m | eta: 694.8m
step 00076/04830 (1.57%) | loss: 7.507954 | lrm: 1.00 | dt: 8788.17ms | tok/sec: 59,658 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 23 | total time: 9.64m | eta: 694.7m
step 00077/04830 (1.59%) | loss: 7.501705 | lrm: 1.00 | dt: 8811.24ms | tok/sec: 59,502 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 24 | total time: 9.79m | eta: 694.6m
step 00078/04830 (1.61%) | loss: 7.501649 | lrm: 1.00 | dt: 8670.52ms | tok/sec: 60,467 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 25 | total time: 9.94m | eta: 694.3m
step 00079/04830 (1.64%) | loss: 7.500334 | lrm: 1.00 | dt: 8791.43ms | tok/sec: 59,636 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 26 | total time: 10.08m | eta: 694.2m
step 00080/04830 (1.66%) | loss: 7.494148 | lrm: 1.00 | dt: 8697.90ms | tok/sec: 60,277 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 28 | total time: 10.23m | eta: 694.0m
step 00081/04830 (1.68%) | loss: 7.498213 | lrm: 1.00 | dt: 8816.30ms | tok/sec: 59,468 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 29 | total time: 10.37m | eta: 693.9m
step 00082/04830 (1.70%) | loss: 7.500635 | lrm: 1.00 | dt: 8818.59ms | tok/sec: 59,452 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 30 | total time: 10.52m | eta: 693.8m
step 00083/04830 (1.72%) | loss: 7.501081 | lrm: 1.00 | dt: 8685.65ms | tok/sec: 60,362 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 31 | total time: 10.67m | eta: 693.6m
step 00084/04830 (1.74%) | loss: 7.493163 | lrm: 1.00 | dt: 8798.75ms | tok/sec: 59,586 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 32 | total time: 10.81m | eta: 693.4m
step 00085/04830 (1.76%) | loss: 7.483760 | lrm: 1.00 | dt: 8688.73ms | tok/sec: 60,341 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 33 | total time: 10.96m | eta: 693.2m
step 00086/04830 (1.78%) | loss: 7.468993 | lrm: 1.00 | dt: 8811.31ms | tok/sec: 59,501 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 34 | total time: 11.10m | eta: 693.1m
step 00087/04830 (1.80%) | loss: 7.461664 | lrm: 1.00 | dt: 8709.54ms | tok/sec: 60,196 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 35 | total time: 11.25m | eta: 692.9m
step 00088/04830 (1.82%) | loss: 7.456247 | lrm: 1.00 | dt: 8809.03ms | tok/sec: 59,517 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 36 | total time: 11.40m | eta: 692.8m
step 00089/04830 (1.84%) | loss: 7.447329 | lrm: 1.00 | dt: 8815.81ms | tok/sec: 59,471 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 37 | total time: 11.54m | eta: 692.7m
step 00090/04830 (1.86%) | loss: 7.440037 | lrm: 1.00 | dt: 8697.71ms | tok/sec: 60,278 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 38 | total time: 11.69m | eta: 692.5m
step 00091/04830 (1.88%) | loss: 7.437461 | lrm: 1.00 | dt: 8791.22ms | tok/sec: 59,637 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 40 | total time: 11.83m | eta: 692.4m
step 00092/04830 (1.90%) | loss: 7.434762 | lrm: 1.00 | dt: 8830.90ms | tok/sec: 59,369 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 41 | total time: 11.98m | eta: 692.3m
step 00093/04830 (1.93%) | loss: 7.435493 | lrm: 1.00 | dt: 8689.44ms | tok/sec: 60,336 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 42 | total time: 12.13m | eta: 692.1m
step 00094/04830 (1.95%) | loss: 7.434044 | lrm: 1.00 | dt: 8816.51ms | tok/sec: 59,466 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 43 | total time: 12.27m | eta: 692.0m
